RTO_code
91412
1441
45605
45507
41318
21740
70229
40486
21150
21906
45515
41305
45535
110084
41522
31489
91474
88112
45590
91513
21762
45310
45004
41539
32017
90082
0109
21983
51269
45052
91110
45239
91797
45341
40184
90024
32201
31709
20949
91600
1476
30621
45271
88104
4575
41016
3789
40798
21912
45215
1056
22602
91407
0649
21062
20772
4282
45408
32073
45553
45229
41162
31690
52119
41119
3589
41338
45035
70252
40185
45513
45164
1915
32217
40401
110087
91679
88105
3591
3541
31775
45009
40730
45492
45502
45235
22505
41487
45461
40835
41207
45499
6263
121314
41457
45379
45356
41449
88037
31301
121508
41127
32314
40980
40977
40987
45354
32309
0049
0058
45563
32363
0670
32521
40772
41344
21272
21978
40596
22304
45476
32060
41215
45234
45475
45485
45157
31792
45390
45368
41102
32044
45569
91165
88183
88033
21647
32354
40880
41372
45472
22134
21368
3600
45342
40732
40064
40736
41231
110074
21594
40911
45056
31729
41472
41298
52601
40805
22508
45552
45308
91490
52007
41495
45270
3605
4049
45259
21852
91737
6854
45073
40723
30547
88065
91180
45385
40947
91744
40219
32519
45302
22526
110086
21688
20948
31624
22158
45335
45556
45305
45365
21642
31399
0686
41493
41104
41503
41510
5673
91510
30200
2431
31595
4624
45003
45260
22594
31232
45373
5090
40913
1588
41356
31285
41416
32202
40037
50533
31518
45303
32233
104975
45156
41481
90738
31707
30691
32313
0627
22477
41418
20213
30770
41219
41461
60153
91191
40149
2437
40918
40489
41392
30050
5735
51178
31161
51213
32033
45345
5795
45349
4346
51850
91134
32085
22550
40958
31200
91668
21701
51258
32458
21768
40741
31252
41097
30223
40298
90357
90680
90301
0145
31263
31745
22238
91397
45030
32061
1327
110029
3720
0383
45427
45412
30226
31748
5446
40245
30228
30229
5729
91492
45497
45533
20459
45532
40562
22312
91194
1704
90274
45400
21097
3077
41152
6659
21751
22511
30051
30902
40693
22316
41509
21369
45506
41383
88168
40777
51769
41441
6035
30822
30232
31319
32420
40726
91810
32074
40120
121966
30052
40834
31459
110068
41181
45272
31193
52853
45392
20999
32117
91308
90927
30978
40606
31977
45193
90812
32032
30501
31189
91284
45130
32559
32489
30235
6673
52860
90403
91515
45324
41134
4687
41003
41529
3621
30416
6656
90925
30237
91512
40490
45006
30054
91488
91262
30238
40960
90451
140030
90415
52113
41148
45023
21438
41138
30239
32424
30458
31983
32303
31315
45471
31251
30155
41556
1585
30758
32127
41066
31843
31998
30055
4439
91403
31822
7076
121689
40532
21371
22597
41216
45170
32075
60035
40785
20969
88202
50536
30418
30038
30056
31050
32106
30245
45446
32468
41471
45059
51900
90148
90098
52048
91019
52705
32562
50537
40352
51962
90013
40817
31184
6292
91585
41488
7061
45076
1749
0095
40520
30248
41225
30002
31155
30057
31962
32394
30058
21251
31730
40509
90018
90759
45321
0101
2047
91458
6554
30254
31645
6871
90975
30255
7131
30256
2194
2658
88145
30951
7017
40557
91707
40765
41091
41009
45459
45581
22523
0104
40138
22446
40733
45254
21607
45255
40803
32047
140100
0581
21228
6720
40731
3671
22236
90309
4988
41007
40354
1004
22427
21093
30257
91399
6491
21211
5987
40179
30258
30510
45336
22302
70018
90304
70036
3683
45049
22256
40939
52789
32577
32295
0857
40853
3696
51333
91230
21386
6127
4612
90213
31343
3686
45583
21120
0142
21055
5388
31345
91830
31830
32466
0373
91849
30259
2508
41038
30059
52826
45567
32463
40779
6507
90855
40538
91113
3695
40201
32071
45514
30060
0260
30270
31503
41177
41297
30980
45458
50504
31056
30583
30572
1362
52610
32069
21411
31430
22407
4150
45307
90269
91138
5708
40239
3704
32381
52645
22115
45536
7029
21356
21907
30262
30950
30265
40989
41476
45216
41597
0186
30061
90941
91462
6226
32507
50898
91577
1402
90886
91601
3708
90834
21986
52247
31566
22228
40933
31254
91396
3798
91769
91464
91691
45020
88213
1623
31698
45161
40559
40055
4525
50995
7053
3755
22011
41347
90815
50548
88148
4181
90027
90842
91800
32419
88194
40864
41060
40647
31299
45293
3722
21884
31828
40793
21770
5076
90864
88137
41565
22585
31474
31679
45258
40518
5739
88216
3688
45031
0647
41288
6039
32443
22429
1974
32437
41158
45575
32512
21396
7107
45595
90504
88174
30556
32150
30272
30063
3733
45399
90492
31156
32221
51887
45057
52634
41571
30464
45250
31663
45078
110048
91467
4256
30103
31761
88118
90075
52612
40621
41435
45165
41445
40676
1626
91644
3739
7144
50772
40701
40505
22497
32398
3740
30377
40719
31688
91074
21436
6441
51967
41310
90892
91371
3743
40529
31634
90717
45008
40453
0699
51849
41014
91301
45051
41256
21322
5768
5897
30772
40094
31888
30064
30378
52072
40126
3746
32246
7117
90431
40349
1627
41360
40333
30371
32243
31841
50993
45014
21550
52491
45398
21258
41192
3752
52241
31325
30380
40524
32267
41309
21738
90250
40599
31495
2512
32542
90424
2875
0645
4931
5038
0397
1074
90500
0442
40499
3765
1938
0385
5285
40214
3531
0843
50632
3762
6045
7057
1828
45558
91166
52395
51772
45378
91446
32502
32284
21714
21903
32229
45435
45133
3769
31664
31840
60146
40856
41101
88182
50292
30166
3771
52141
30604
90694
91661
41371
41480
20853
91814
1886
32328
30820
21158
30039
45363
91615
21798
31786
21221
31961
40762
88199
40780
40922
70253
31522
22441
31988
51792
45442
51199
31507
41518
3779
40268
41183
40467
30807
40479
30381
91232
70049
91365
45494
45406
45160
90900
30088
32399
31802
50590
91362
22065
6948
41424
45337
91334
30835
31384
91423
31344
41369
32252
91833
90036
32376
41114
45138
45561
4756
51155
45196
31330
30526
30498
30353
30357
30492
30303
30349
31980
40699
21265
45012
45099
21707
45121
52240
41222
5089
45026
3784
40061
45429
45257
45283
32265
21273
91401
40575
22030
32279
32048
31408
91227
45347
5749
21439
40708
30185
31673
91726
41554
21004
31496
45018
70201
40965
91760
90681
6704
20412
32476
32509
32360
30383
45108
22615
41448
70234
21703
21660
21635
45060
45048
41500
41425
6832
45573
90084
40397
4849
6899
91030
90398
88123
5320
21064
52257
91293
41335
51971
31820
41531
6998
31714
40996
40357
40952
31871
45113
3492
52118
41482
41254
5235
22533
88000
51695
45463
91233
32359
1967
45512
40539
52488
40491
90167
40487
52752
45433
52100
51681
32438
45219
91256
31733
41035
41175
52010
32121
40526
45040
40604
22490
22450
31621
40475
6590
40686
41452
20863
40749
50612
51713
41470
90255
2131
32474
6717
22203
40781
52502
90193
5493
4909
32266
21921
40339
91421
30279
21183
22611
32461
41345
51926
31635
90725
4321
6883
52354
91235
22250
22101
20851
32076
22458
91258
41245
45221
40565
40920
32508
45404
31423
20776
45150
40782
0826
20946
5527
5919
32273
31903
32155
5343
31942
32089
32417
3811
41380
31996
91171
31167
6539
51589
40945
40057
6333
45559
40173
31981
45508
45300
90191
40469
140006
30814
52439
6291
22720
21940
22227
60138
30288
91546
91548
91514
40737
22557
6901
31972
30973
40674
6055
40692
1826
52289
50354
52707
41293
45237
110080
21244
40344
40543
3388
40042
91192
31915
45606
41339
45568
32052
41184
45136
21976
22380
1647
31449
31548
40510
6813
4564
45182
41351
40698
40564
41477
41120
41028
32305
21374
5819
0366
90708
41126
41401
91175
45537
91289
91010
41212
45252
40569
90547
41524
30284
3828
3829
0417
6225
91064
40871
32083
30285
6511
30286
30287
30066
40986
3831
41292
45088
41276
41340
41154
21793
110049
45285
41261
41361
45139
40855
91461
40995
31192
31884
40501
60058
45539
22464
40927
22488
40623
45028
32285
40816
21542
21451
40515
0846
45039
40254
45037
32215
51278
30289
3044
30290
20812
3094
32145
52388
91436
70249
91706
3839
91640
45586
51929
45132
52805
31569
31425
91153
41124
41501
7104
45269
2317
91508
45109
0678
60036
22355
1129
31890
88208
90145
31974
40724
30067
90871
90430
32091
90784
41269
5057
45162
52609
20766
51952
22249
32485
1833
0561
90720
40451
40706
60134
32096
20738
70236
45387
41502
45330
31139
40521
22215
45306
30293
32146
31447
41573
40752
6211
21838
21519
40472
40500
31261
91533
41246
41410
4639
91141
52676
21985
32412
20941
40802
91660
45524
40907
91222
21156
45428
0080
21054
30295
32226
45064
30561
30296
45320
41569
50188
1653
22610
45372
30991
40664
30299
40387
32041
21118
6996
40667
31680
91309
91803
41574
31882
5989
30590
1340
40735
45375
40973
40200
70033
91275
0173
121614
0416
91448
21603
30302
2942
30008
45414
40932
90232
5370
91828
0386
45218
21583
1091
41018
31678
22116
32332
40122
3867
90224
91703
45151
90352
91287
45080
2207
52723
90179
40680
91394
40364
91031
41555
21340
41025
91746
32219
32126
91596
91206
91109
40651
41217
41000
52791
45181
90331
90456
31564
70023
41169
31302
45318
0115
90368
45101
40287
45189
52129
6406
60003
90998
40123
90707
2083
45177
30305
40811
1907
22381
20855
91627
0860
40825
40460
32513
51655
30477
45359
91763
70224
52095
21202
6538
31137
30306
41506
21732
30307
31368
45549
91812
40206
40926
45409
41393
32142
70227
45125
32067
21178
45401
0167
32337
91675
90409
51914
45603
31728
41300
45062
60154
90174
22515
91485
6372
52714
20928
91816
45232
45294
2881
30100
91695
52143
45528
90197
52720
21099
21739
45127
22401
5015
22570
6170
90719
31926
41394
90081
4546
45360
45589
91345
22487
41389
90851
41136
45352
45547
5036
91143
41171
41295
41282
51687
40993
31897
41568
21421
21628
45284
91439
40725
3877
40684
40716
21961
41299
7022
91759
31398
30309
41031
30310
41578
45351
52709
91313
41559
30313
22614
45382
45519
22037
40548
91671
22066
88198
45481
32409
45364
22120
40824
31964
90940
21719
45084
40345
22524
30314
31908
91503
31837
31668
41557
31741
40458
52070
45510
6124
90277
45465
45403
45460
88185
41100
52806
31963
0763
31494
45527
21800
20864
32423
5887
91130
90446
45205
45417
40697
52875
122208
21014
91434
40823
0305
0281
51501
41052
40202
1709
50549
2545
91582
45571
31275
88196
52214
52503
91454
91413
40250
31940
32292
52069
31472
31788
41232
52021
6325
45319
45374
20815
45242
45386
3527
45142
40608
90116
70045
5553
31540
5394
30070
51931
40639
45086
30318
30319
51798
50062
45348
32534
107108
88078
91366
32431
30320
30071
41430
90458
91014
30321
31415
88191
91639
91776
31911
50030
45096
21996
52112
91351
52593
90087
52376
31148
4386
40799
30916
52139
30385
31766
51259
30386
6811
6334
91712
91839
30387
22485
45279
45117
40961
41147
21481
6030
90996
21916
40591
40636
41326
121748
106299
6401
90782
31989
6802
90252
91219
30388
4580
31984
22264
3981
40281
21968
41454
31845
20665
70230
3899
22545
2929
4436
3900
45602
30389
88005
45032
45202
41504
40655
90412
50587
22053
90874
22248
20791
5064
20669
6408
31555
91581
40679
91268
4959
22517
41489
6022
45557
41313
3908
91741
2863
90776
52504
32100
90930
122052
40390
91341
3397
31719
40169
91718
31406
45516
45570
21530
52370
45488
52851
41426
32368
91379
90923
31198
41179
41017
7039
41178
32275
1050
30910
30326
2913
21799
22417
21037
2762
88036
51054
5877
40376
32206
3911
31520
41404
103554
45483
51839
21789
91792
41273
91542
52387
51158
40552
52168
52514
41039
32471
32341
51821
50335
21359
45518
40405
30390
32054
30072
0577
91136
52082
31735
45122
30391
21915
31827
30517
30392
40729
32552
51621
41498
31416
30698
30588
30291
30021
52865
21018
45500
2510
41089
30074
41030
6860
70215
40833
91003
40464
30471
30076
41353
30393
5387
7096
6849
52303
90033
91305
91018
90768
3957
22593
91367
51843
45540
40361
90748
30394
31957
31736
30395
40669
2026
0389
91088
45444
50343
41228
50565
30396
41070
40046
30077
88004
91686
52098
52079
41536
50656
6668
30397
32122
0393
30117
41417
31279
31823
45550
30078
40020
31372
6163
3935
5101
5311
21148
30048
91087
3937
40070
40666
45464
70250
45071
21124
5210
31946
110079
41474
41067
45017
32207
0667
21113
0569
91428
41350
90924
41248
31293
3938
41188
51585
88163
91719
21763
90884
21960
45015
90820
91247
6074
52896
88187
51693
3940
31561
91185
41577
45543
2316
31078
41166
2148
5982
30979
6000
45456
45140
22172
45353
40580
21943
45054
45388
21851
3075
3948
45479
45579
31363
31800
50293
91296
21683
21808
21834
91798
0872
41264
6769
88011
32134
3952
30080
6649
91431
40535
3067
50379
45233
45451
30660
31106
45265
40713
45100
45596
30334
22596
40326
40928
6859
30337
45172
3930
21946
4881
45137
40457
90508
52053
40727
21524
30399
45384
30400
45183
40661
91589
0485
52199
50289
21863
51694
20146
30857
32153
52582
31541
22530
45061
45350
21526
20922
45441
91167
32321
30401
22495
30402
30403
50638
30929
21125
31760
91063
90402
41391
50561
21741
30406
30409
30411
3969
51160
90464
91015
30146
45036
41284
41465
110044
52297
31529
90171
32493
30414
45548
41325
51807
45521
30336
41319
3776
2068
21080
3974
40758
90044
90338
0249
30755
90489
31513
31900
45135
22609
41139
5639
30575
30084
30415
4518
30164
3977
40909
41530
40637
21338
45058
91000
41327
45361
91281
45601
3821
31894
90349
45315
41463
41143
41442
41390
40957
91419
90854
91813
0712
45092
22528
45438
41462
22107
6527
90772
21792
21254
22148
1933
91149
40368
6944
0927
0500
21663
21476
41110
60034
21098
91632
52690
31588
40696
1223
22214
30085
90537
40796
91438
31943
41220
41543
41019
45430
52780
40614
41532
32484
41037
41033
22608
41437
50562
40967
41381
40704
2378
51373
51242
7042
3989
40788
41302
31750
45339
41455
41013
6450
5363
1810
30417
40128
91681
91451
90029
41165
40222
31420
6410
52786
31954
52788
6434
30144
3993
6666
22518
90113
30579
6736
60156
40831
30519
91781
40262
45531
21984
41187
45082
5546
40901
40998
40896
90385
90869
90400
90440
90198
45501
90295
6970
90656
1160
45565
70016
6477
0168
40103
22613
45366
40787
45529
31105
45484
1098
30419
22088
41260
32299
41250
6324
45231
45426
90142
45526
45422
20995
0001
91539
110071
31092
41492
90791
3818
90760
41263
45098
45522
41078
40224
31215
31737
52228
4607
91242
45423
32107
45126
60071
91700
41065
6251
41107
41595
90796
4001
41053
40801
45192
45290
41315
60072
40761
6903
110083
7113
45276
45322
30915
32255
41405
40776
51112
70040
45564
40792
31560
20285
45011
45452
45530
91221
40316
70054
91037
21716
41549
4891
40890
20950
91151
41244
1269
41528
40843
91717
30900
6729
6302
22281
1412
90485
40750
41059
50900
90052
30870
31811
2551
45274
4008
30421
21794
41561
40377
90276
0195
21837
22034
52123
45397
32418
70207
31508
30813
31892
45431
22207
1820
41592
30003
20289
90454
91028
22587
4016
90187
91427
31175
45208
40859
21101
1718
30372
40809
21953
52014
41279
52730
41560
2514
32154
51219
5205
90753
2522
52583
122206
31283
41010
32357
21868
51869
0111
40542
40778
30087
41352
40820
30423
3774
4011
45338
40496
45416
30424
91238
2962
30425
51586
90272
41473
41438
41229
32371
1892
7027
22556
31600
21667
20810
45541
91620
91340
0384
40687
91779
90315
52718
22111
4030
41563
45546
40627
22500
41551
21857
31651
45312
6413
22332
31357
21090
52868
91808
45391
104032
32257
91545
4036
21317
41525
90911
45024
22295
45534
2808
41475
21754
41002
40789
45143
21963
31303
45173
121522
45201
41358
110043
41103
5274
22060
110081
52698
40988
40705
41209
41466
32035
30338
52576
91497
40263
31424
41386
45198
90222
90162
90072
90333
52140
50736
31869
91522
31896
41421
121880
41374
5304
40813
41456
32446
31504
45344
51930
31770
40474
32025
41341
40830
91506
51465
7112
40964
21870
31702
5286
30693
40821
5292
1499
30826
31353
31906
30097
31713
45297
1549
32294
5308
45542
1727
32238
40463
31178
40931
60168
45327
40819
1685
40325
2927
60014
21316
4041
41544
31452
45592
45560
40195
52221
91735
31701
22499
90933
45178
41497
6556
30426
41385
31135
45227
88043
90176
40747
91280
31217
91092
32426
4965
0382
4042
1927
41499
90897
91854
31222
45022
40818
32496
45466
41036
51786
91429
40309
40700
30428
30430
90512
30566
32130
5059
31326
45584
32331
91444
140107
40702
40218
45478
31431
21977
102358
45493
40919
30993
45544
41241
45093
30879
22520
90278
6868
3890
32005
40950
41420
40990
51105
45432
5797
91543
45326
32326
51994
22475
21230
91823
45440
90774
70247
32053
1093
90133
4967
40611
40966
41542
51925
30341
90449
40481
21718
45163
30342
30345
2001
40307
0300
31657
31073
30244
30033
30523
31939
30346
30347
22612
31994
5060
0859
0996
90666
5431
3046
22465
52288
0662
40592
41355
40794
45243
40992
52022
90674
45148
45287
31953
30340
4198
45209
52334
0264
22130
0273
0741
90987
5722
31568
40681
91694
51632
4785
21604
40590
21871
91090
106919
91229
45295
91494
7148
40556
90919
41286
41213
6286
30432
41460
40872
45185
0427
30433
32395
91583
40921
4577
90866
1896
90362
52891
52127
30502
91699
30548
31982
30645
91732
1112
7074
22279
41320
90229
21112
22503
40790
31579
91721
40873
121531
22542
70233
31607
40629
45249
22577
45079
51891
32517
21591
40177
2646
32004
45591
30434
21564
31218
45171
31124
40407
40478
91279
45597
40277
7030
30759
40330
6470
41015
3609
41589
22459
32433
40480
32000
41087
91487
40942
1735
30123
45263
32479
32531
0709
0361
1607
70059
41527
45128
32473
40471
45021
4192
91306
45334
41413
21887
45377
41382
41196
41008
41160
45486
32373
2401
50091
1044
91511
41436
4087
70211
52607
45081
4520
45225
91720
3910
41443
31685
41032
91785
21567
40323
45280
5710
45333
30129
40193
51771
41514
41149
22504
21697
41403
51535
41137
40022
0573
2280
40242
45424
52787
4674
91528
52790
3120
21403
1674
21865
52396
121952
90732
41086
41402
20645
45292
91162
40902
91378
45411
32353
52785
91173
40170
45418
51503
45116
31971
22616
31809
45281
45176
21994
40914
30646
5911
22394
40560
22231
4098
30116
45247
45044
21888
41517
45278
41451
45445
88009
88014
88024
21286
7091
0392
88041
21710
41304
88003
60067
30352
30032
41526
41516
30031
45495
4567
40514
51973
30484
41267
21979
45190
51663
21830
91349
45180
1079
21761
90828
40074
90714
40963
40495
45551
45105
45007
1847
2417
90283
45261
21132
5272
21672
41316
91576
32505
90870
31418
91223
40770
52811
31852
41253
41562
91623
31335
52256
40891
45582
45436
30574
30438
4693
30439
6188
121908
32151
41122
1191
41478
52793
91058
90896
90394
2804
40110
51104
31101
6603
40764
6187
31956
6726
45046
41233
6235
3059
32199
40053
41567
45155
41133
90478
45455
45203
41590
90054
91802
91770
45393
5143
90831
45369
41182
45467
41204
45523
45525
90438
90918
30617
45420
45066
31486
40607
90942
21443
30268
4452
2292
91054
30922
32413
0275
41026
91762
52073
45144
22151
30685
41173
0855
40186
90095
90284
88098
30586
30440
45045
90731
91359
5818
60105
40937
1128
60100
60142
22274
2370
40310
22056
52355
45587
91118
31165
45055
52737
45380
41214
90003
50834
31615
31444
40889
5811
90048
45317
41464
60182
32251
6537
91155
41242
4132
91033
45316
45238
88021
41330
1085
60108
88050
70210
3132
45296
31628
30585
52573
21824
45230
45267
88008
40882
6517
45147
4172
40029
40038
90031
3687
41251
90299
22569
45599
30490
32322
30528
30506
30508
30511
30527
31297
31451
31402
30494
30486
30360
30354
30216
30263
30351
30332
30022
30028
30121
32362
32123
31851
31758
5025
30957
45241
91243
41322
2394
6558
41064
50901
31916
32268
41063
41553
40119
32220
30073
40511
3570
21588
90185
70206
40748
41211
31270
30069
45491
52856
32350
30367
45443
40774
21694
3927
30473
90166
91329
41585
6332
2293
45449
21858
50713
40849
0452
91314
1036
60048
30743
0812
90117
5420
0412
40971
40807
30554
31409
30491
30362
30410
30330
30027
30525
30570
30619
31195
0854
70238
22226
5443
31239
52733
2441
0170
60101
45600
50716
52717
52819
52746
30555
30348
30119
52719
0064
1511
45016
45480
4578
41275
88136
40117
45095
45188
0269
41458
40985
41234
2543
40754
50555
40739
52880
30441
45437
91665
4168
40058
45070
41365
4137
4742
45509
41447
31970
45504
41552
51358
20806
90348
40545
50503
30443
30444
1719
30474
0381
0653
41398
45477
41343
22341
91022
45588
41373
30445
5601
56291
51895
32407
21920
40846
40840
45094
40690
91007
70228
41135
70038
45089
22361
88171
40875
91530
40867
21687
91411
45304
6051
52215
40953
90323
45490
32355
91852
21420
40577
31528
32518
32254
41479
40484
41206
41128
41388
40682
41290
31955
91655
1984
60082
51502
21670
21811
32323
40512
52608
20891
21187
52508
45470
40385
31269
20828
88152
21488
91857
45376
6855
40657
0201
40118
40883
40797
90016
45323
30446
20993
30507
70217
41329
45421
6937
91729
22509
41159
41223
30496
22300
45538
52809
0328
91369
90487
31429
30329
7054
90488
90477
90490
90306
91392
45469
41117
51679
90381
30447
30448
31821
90325
41079
7006
40617
40903
6754
41280
4327
91358
45329
41467
45474
45594
20956
91739
6330
31250
30173
22096
40295
41142
60131
91159
91364
31461
40374
32454
30449
31973
41176
41141
45075
41121
22718
32475
41224
41428
41564
41249
41270
45425
51651
41406
31160
45407
6971
4653
21203
21605
22230
30587
4157
3113
20739
22576
40936
104158
4166
21773
41538
22581
22360
41469
45273
20829
21269
3834
91161
50514
40877
22452
91697
30478
40530
90862
91417
90531
40917
91618
45104
45511
41496
0773
90804
41111
45576
32186
6194
50384
32137
6019
70223
6020
22128
91829
32456
91178
51654
52316
4748
52852
5715
51799
40190
32156
45413
45503
41294
22054
21622
51972
91270
40943
21747
90069
40791
30451
90114
6438
41131
52336
45562
21917
41395
32184
45222
45566
2534
90501
21938
22618
90091
50921
52128
40745
41084
50530
50506
50505
50502
50421
51992
21709
30452
21385
45090
1252
52682
41021
7069
90319
4185
91244
50737
4184
90550
32365
45367
91319
30252
6028
45019
31613
51288
60179
3045
30455
4640
40753
121923
45266
30480
121164
41090
6419
2571
52115
88062
45517
6653
45415
45574
3097
1712
30777
30456
30457
1126
40804
91778
90020
90297
90194
60103
51161
3652
6451
52729
30622
22156
31401
40695
91390
90702
21859
31385
45226
90757
40276
2839
40609
4183
45545
50695
91398
31623
4179
0677
30118
30895
91205
45115
41058
21402
22175
51536
31116
30911
4207
21765
20947
40508
21640
30459
30460
91616
90767
45033
22040
20994
90396
40049
60164
52833
41450
21619
50824
0449
40497
22356
40246
21145
30614
1373
22048
41271
41201
40685
41333
45174
91267
1
10
20
50
100
1
4038
4038
